id,habilidad
2793,tableau
2794,sql
2794,powerbi
2794,excel
2794,tableau
2795,python
2795,sql
2795,powerbi
2796,powerbi
2796,tableau
2796,azure
2797,python
2797,sql
2797,machine_learning
2798,tableau
2799,python
2799,machine_learning
2800,machine_learning
2801,python
2801,sql
2801,aws
2802,python
2802,sql
2802,powerbi
2802,azure
2802,aws
2803,sql
2804,sql
2804,powerbi
2804,excel
2805,excel
2806,excel
2807,sql
2808,sql
2809,python
2810,excel
2811,powerbi
2812,sql
2813,python
2814,python
2814,sql
2815,sql
2815,tableau
2816,powerbi
2816,excel
2817,sql
2817,powerbi
2817,tableau
2818,python
2818,sql
2818,powerbi
2818,excel
2818,tableau
2818,aws
2819,python
2819,sql
2819,machine_learning
2820,python
2820,sql
2820,powerbi
2820,excel
2820,tableau
2820,machine_learning
2821,python
2821,sql
2821,excel
2821,tableau
2822,sql
2822,tableau
2823,sql
2824,python
2824,sql
2824,tableau
2825,sql
2825,powerbi
2825,excel
2825,tableau
2826,sql
2826,tableau
2827,powerbi
2827,excel
2827,tableau
2828,python
2828,sql
2828,powerbi
2828,excel
2828,tableau
2828,machine_learning
2828,aws
2829,python
2829,sql
2829,excel
2829,tableau
2830,python
2830,sql
2830,powerbi
2830,excel
2830,tableau
2831,python
2831,sql
2832,python
2832,sql
2832,powerbi
2832,excel
2832,tableau
2833,sql
2833,tableau
2833,aws
2834,sql
2834,powerbi
2834,tableau
2835,sql
2835,excel
2835,tableau
2835,aws
2836,sql
2836,azure
2837,python
2837,sql
2837,powerbi
2837,r
2838,python
2838,sql
2838,tableau
2839,excel
2840,python
2840,excel
2840,tableau
2840,machine_learning
2841,excel
2842,python
2842,tableau
2842,machine_learning
2843,python
2844,sql
2844,excel
2845,python
2845,sql
2845,excel
2845,machine_learning
2846,powerbi
2846,azure
2847,powerbi
2847,azure
2847,machine_learning
2848,sql
2849,python
2849,sql
2849,excel
2849,machine_learning
2850,python
2850,sql
2850,machine_learning
2851,python
2851,machine_learning
2851,aws
2852,sql
2852,r
2853,sql
2853,tableau
2854,sql
2854,powerbi
2854,excel
2855,excel
2855,tableau
2856,sql
2856,powerbi
2856,excel
2856,tableau
2857,python
2857,sql
2857,machine_learning
2858,sql
2858,excel
2858,tableau
2858,aws
2859,python
2859,sql
2859,azure
2860,sql
2860,excel
2861,python
2861,sql
2861,powerbi
2861,excel
2861,tableau
2861,aws
2862,python
2862,sql
2862,aws
2863,python
2863,sql
2863,azure
2863,machine_learning
2863,aws
2864,sql
2864,azure
2865,azure
2866,sql
2867,powerbi
2867,aws
2868,tableau
2868,aws
2869,sql
2869,excel
2869,tableau
2870,excel
2871,sql
2871,excel
2871,tableau
2872,powerbi
2873,sql
2873,powerbi
2873,excel
2873,tableau
2874,azure
2875,excel
2876,powerbi
2877,sql
2878,python
2878,sql
2878,excel
2878,machine_learning
2879,excel
2880,python
2880,sql
2880,excel
2880,tableau
2881,sql
2881,powerbi
2881,excel
2881,tableau
2882,python
2882,sql
2882,machine_learning
2882,aws
2883,python
2883,sql
2883,azure
2883,machine_learning
2883,aws
2884,sql
2884,excel
2885,sql
2885,azure
2886,excel
2887,sql
2887,powerbi
2887,azure
2888,powerbi
2888,excel
2888,tableau
2889,tableau
2890,machine_learning
2890,aws
2891,python
2891,sql
2891,powerbi
2891,tableau
2891,aws
2892,sql
2892,excel
2893,powerbi
2893,tableau
2893,azure
2894,python
2894,machine_learning
2895,python
2895,sql
2895,aws
2896,python
2896,sql
2896,r
2896,machine_learning
2897,sql
2897,powerbi
2898,python
2898,r
2898,machine_learning
2899,sql
2899,tableau
2900,python
2900,sql
2900,powerbi
2900,tableau
2901,powerbi
2901,excel
2902,python
2902,sql
2902,powerbi
2903,python
2903,tableau
2903,r
2903,machine_learning
2904,excel
2905,python
2905,sql
2905,powerbi
2905,tableau
2906,python
2906,sql
2906,azure
2906,aws
2907,sql
2908,python
2908,sql
2908,powerbi
2908,tableau
2909,python
2909,sql
2909,machine_learning
2910,python
2910,machine_learning
2911,powerbi
2912,python
2912,sql
2912,powerbi
2912,excel
2913,powerbi
2914,sql
2914,powerbi
2914,excel
2914,tableau
2915,excel
2916,sql
2917,aws
2918,sql
2918,aws
2919,azure
2920,tableau
2920,azure
2921,python
2922,python
2922,sql
2922,powerbi
2922,tableau
2922,r
2922,machine_learning
2923,sql
2923,powerbi
2923,tableau
2924,python
2924,sql
2924,aws
2925,powerbi
2925,tableau
2926,python
2927,excel
2927,tableau
2928,python
2928,sql
2929,python
2929,sql
2929,powerbi
2929,tableau
2930,sql
2930,azure
2931,powerbi
2932,python
2932,sql
2932,azure
2932,aws
2933,python
2933,sql
2933,machine_learning
2933,aws
2934,python
2934,sql
2934,machine_learning
2935,sql
2935,tableau
2936,python
2936,machine_learning
2937,python
2937,sql
2937,aws
2938,python
2938,sql
2938,r
2938,machine_learning
2939,python
2939,powerbi
2939,tableau
2940,powerbi
2941,sql
2941,excel
2942,sql
2942,powerbi
2942,tableau
2943,sql
2944,python
2944,azure
2945,python
2945,sql
2945,azure
2945,machine_learning
2945,aws
2946,excel
2946,azure
2946,aws
2947,sql
2947,excel
2948,excel
2949,python
2949,powerbi
2949,excel
2950,excel
2951,aws
2952,python
2952,sql
2953,python
2953,sql
2953,azure
2953,machine_learning
2953,aws
2954,python
2954,sql
2954,powerbi
2955,aws
2956,sql
2956,excel
2957,machine_learning
2958,sql
2959,sql
2959,powerbi
2959,excel
2960,sql
2960,excel
2960,tableau
2960,aws
2961,sql
2961,excel
2962,python
2962,powerbi
2962,tableau
2963,sql
2963,powerbi
2964,excel
2965,python
2965,sql
2965,machine_learning
2966,sql
2966,excel
2966,tableau
2967,python
2967,sql
2967,powerbi
2967,tableau
2968,python
2968,sql
2969,sql
2969,tableau
2970,python
2970,aws
2971,sql
2971,powerbi
2971,azure
2972,sql
2973,python
2973,sql
2974,sql
2974,powerbi
2974,tableau
2974,aws
2975,excel
2976,powerbi
2976,tableau
2976,azure
2977,excel
2978,python
2978,sql
2978,powerbi
2978,tableau
2979,sql
2979,excel
2980,python
2980,sql
2980,tableau
2981,powerbi
2981,excel
2982,excel
2982,tableau
2983,excel
2983,azure
2983,aws
2984,sql
2985,python
2985,powerbi
2985,excel
2985,tableau
2986,sql
2986,tableau
2987,sql
2987,powerbi
2987,excel
2987,azure
2988,python
2988,powerbi
2988,aws
2989,sql
2989,excel
2989,tableau
2990,python
2990,sql
2990,excel
2990,tableau
2991,sql
2991,powerbi
2991,azure
2992,python
2992,azure
2992,aws
2993,sql
2994,python
2994,azure
2994,machine_learning
2994,aws
2995,sql
2995,excel
2996,powerbi
2996,excel
2997,sql
2998,excel
2999,python
2999,sql
2999,powerbi
2999,excel
2999,tableau
3000,python
3000,sql
3000,excel
3000,machine_learning
3001,sql
3001,powerbi
3001,excel
3002,python
3002,sql
3003,python
3003,sql
3003,powerbi
3003,tableau
3004,python
3005,excel
3006,python
3006,sql
3006,azure
3006,machine_learning
3007,sql
3007,powerbi
3008,excel
3009,sql
3009,powerbi
3009,tableau
3010,sql
3010,tableau
3010,aws
3011,sql
3011,powerbi
3011,excel
3011,tableau
3012,python
3012,sql
3012,excel
3012,tableau
3013,powerbi
3014,python
3014,sql
3014,excel
3014,tableau
3014,r
3014,aws
3015,python
3015,sql
3016,python
3016,sql
3016,machine_learning
3016,aws
3017,excel
3018,python
3018,sql
3018,aws
3019,python
3019,sql
3019,excel
3020,sql
3021,python
3021,sql
3021,powerbi
3021,excel
3021,tableau
3021,r
3021,machine_learning
3021,aws
3022,python
3022,sql
3022,powerbi
3022,tableau
3022,aws
3023,python
3024,excel
3025,sql
3025,powerbi
3026,python
3026,sql
3026,machine_learning
3026,aws
3027,python
3027,sql
3027,excel
3027,machine_learning
3028,python
3028,sql
3028,machine_learning
3029,python
3029,excel
3029,machine_learning
3030,python
3030,sql
3030,tableau
3030,machine_learning
3030,aws
3031,machine_learning
3032,sql
3032,powerbi
3033,python
3033,sql
3033,machine_learning
3034,python
3034,sql
3034,machine_learning
3034,aws
3035,sql
3036,aws
3037,python
3037,machine_learning
3038,python
3038,sql
3038,powerbi
3038,excel
3038,tableau
3039,python
3039,sql
3039,powerbi
3039,excel
3039,tableau
3040,python
3040,sql
3040,azure
3040,machine_learning
3041,sql
3041,powerbi
3041,excel
3041,tableau
3042,sql
3042,aws
3043,excel
3044,python
3044,sql
3044,excel
3045,excel
3046,python
3046,sql
3046,excel
3046,tableau
3047,sql
3048,machine_learning
3049,python
3049,sql
3049,r
3049,machine_learning
3050,python
3050,sql
3050,powerbi
3050,excel
3050,tableau
3050,azure
3050,aws
3051,sql
3052,python
3052,sql
3052,powerbi
3052,excel
3053,sql
3053,powerbi
3053,excel
3053,tableau
3054,sql
3054,excel
3055,sql
3055,excel
3056,python
3056,excel
3056,r
3057,sql
3057,powerbi
3058,sql
3058,excel
3059,python
3059,sql
3059,powerbi
3059,tableau
3060,sql
3060,excel
3060,r
3061,sql
3061,excel
3061,azure
3062,python
3062,machine_learning
3063,powerbi
3063,excel
3064,powerbi
3064,excel
3065,python
3065,sql
3065,excel
3065,r
3066,sql
3066,excel
3067,sql
3068,sql
3068,excel
3069,excel
3070,sql
3070,tableau
3071,excel
3072,python
3072,sql
3072,powerbi
3072,excel
3072,tableau
3073,tableau
3074,python
3074,powerbi
3075,python
3075,sql
3076,python
3076,excel
3076,aws
3077,powerbi
3077,excel
3078,python
3078,sql
3079,sql
3080,sql
3080,excel
3081,sql
3081,powerbi
3082,python
3082,sql
3082,machine_learning
3083,python
3083,sql
3083,azure
3084,powerbi
3084,excel
3085,excel
3086,excel
3087,python
3088,sql
3088,excel
3089,sql
3090,excel
3091,excel
3092,python
3092,excel
3092,r
3092,machine_learning
3093,python
3093,sql
3094,python
3094,sql
3094,tableau
3095,python
3095,sql
3095,machine_learning
3096,powerbi
3096,excel
3097,powerbi
3097,excel
3098,python
3098,sql
3098,powerbi
3098,tableau
3098,machine_learning
3099,excel
3100,python
3100,sql
3100,powerbi
3100,excel
3100,tableau
3101,sql
3101,powerbi
3101,excel
3101,tableau
3102,sql
3103,python
3103,machine_learning
3104,python
3104,sql
3104,azure
3105,python
3105,sql
3105,tableau
3105,r
3106,python
3107,python
3107,sql
3107,powerbi
3107,excel
3107,tableau
3108,python
3108,sql
3108,powerbi
3108,excel
3108,tableau
3109,python
3109,sql
3109,powerbi
3109,excel
3109,tableau
3110,python
3110,sql
3110,powerbi
3110,excel
3110,tableau
3111,sql
3111,excel
3112,excel
3113,python
3113,r
3114,sql
3115,sql
3115,powerbi
3115,excel
3115,tableau
3116,sql
3116,powerbi
3116,excel
3116,tableau
3117,sql
3117,powerbi
3117,excel
3118,powerbi
3118,excel
3118,tableau
3119,sql
3119,excel
3119,aws
3120,python
3120,sql
3120,powerbi
3120,excel
3120,r
3120,machine_learning
3121,sql
3122,sql
3122,excel
3123,python
3123,machine_learning
3123,aws
3124,sql
3124,tableau
3125,sql
3126,python
3126,sql
3126,powerbi
3126,excel
3126,tableau
3127,python
3127,sql
3127,excel
3128,python
3128,sql
3128,powerbi
3128,tableau
3129,sql
3129,powerbi
3129,azure
3129,aws
3130,excel
3131,sql
3131,machine_learning
3132,sql
3132,powerbi
3132,excel
3132,tableau
3133,python
3133,sql
3133,excel
3134,python
3134,r
3135,python
3135,sql
3135,excel
3136,sql
3136,powerbi
3136,tableau
3137,python
3138,machine_learning
3139,excel
3140,python
3140,sql
3140,powerbi
3140,tableau
3141,python
3141,sql
3141,powerbi
3141,tableau
3142,sql
3142,excel
3143,python
3143,sql
3143,excel
3143,tableau
3143,r
3144,sql
3144,powerbi
3144,tableau
3145,python
3145,sql
3145,excel
3145,tableau
3146,excel
3147,sql
3147,aws
3148,sql
3148,aws
3149,excel
3150,sql
3150,powerbi
3150,tableau
3151,python
3151,sql
3151,aws
3152,sql
3153,python
3153,sql
3154,sql
3154,tableau
3155,sql
3156,powerbi
3156,excel
3157,powerbi
3157,excel
3157,tableau
3158,sql
3158,powerbi
3158,excel
3158,tableau
3159,python
3159,sql
3159,excel
3159,r
3160,sql
3160,excel
3161,python
3161,sql
3161,powerbi
3161,tableau
3161,machine_learning
3162,python
3162,sql
3162,powerbi
3162,azure
3162,machine_learning
3163,excel
3164,excel
3165,excel
3166,python
3166,sql
3166,tableau
3167,python
3167,sql
3167,excel
3168,sql
3168,powerbi
3168,tableau
3169,sql
3169,excel
3170,python
3170,sql
3170,excel
3171,python
3171,sql
3172,python
3172,sql
3172,powerbi
3172,excel
3172,tableau
3173,python
3173,sql
3173,excel
3174,python
3174,sql
3174,excel
3175,python
3175,sql
3175,powerbi
3175,excel
3176,python
3176,sql
3176,powerbi
3176,tableau
3177,excel
3178,tableau
3179,excel
3180,azure
3181,sql
3181,aws
3182,python
3182,sql
3182,tableau
3183,sql
3183,excel
3184,sql
3184,excel
3185,python
3185,sql
3186,sql
3186,powerbi
3187,sql
3187,powerbi
3188,python
3188,sql
3188,r
3189,python
3189,sql
3189,powerbi
3189,excel
3189,tableau
3190,python
3190,sql
3190,powerbi
3190,excel
3190,tableau
3191,python
3191,sql
3191,tableau
3192,python
3192,sql
3193,python
3193,sql
3193,aws
3194,python
3194,sql
3194,powerbi
3194,r
3195,sql
3195,excel
3195,azure
3196,sql
3196,azure
3197,python
3197,excel
3197,r
3198,excel
3199,sql
3199,excel
3200,sql
3200,excel
3201,python
3201,sql
3202,machine_learning
3203,python
3203,sql
3203,powerbi
3203,excel
3203,tableau
3204,python
3204,sql
3204,powerbi
3204,excel
3204,tableau
3205,python
3205,sql
3205,powerbi
3205,excel
3205,tableau
3206,aws
3207,tableau
3208,python
3208,sql
3208,tableau
3209,sql
3209,powerbi
3209,tableau
3209,aws
3210,sql
3210,excel
3210,azure
3211,sql
3211,excel
3212,powerbi
3212,excel
3212,tableau
3213,python
3214,sql
3214,aws
3215,sql
3215,excel
3216,python
3216,sql
3216,excel
3217,sql
3217,aws
3218,python
3218,sql
3218,powerbi
3218,tableau
3219,excel
3220,sql
3220,powerbi
3220,excel
3221,python
3221,sql
3221,excel
3221,tableau
3222,python
3222,sql
3222,excel
3223,python
3223,sql
3223,powerbi
3223,excel
3223,azure
3223,aws
3224,excel
3225,python
3225,sql
3225,machine_learning
3225,aws
3226,powerbi
3226,excel
3226,tableau
3227,sql
3227,powerbi
3227,tableau
3228,python
3228,sql
3228,powerbi
3228,tableau
3229,sql
3230,python
3230,sql
3230,powerbi
3230,excel
3230,tableau
3231,sql
3232,python
3232,sql
3232,tableau
3233,sql
3233,excel
3233,aws
3234,tableau
3235,sql
3235,excel
3235,tableau
3236,sql
3237,machine_learning
3237,aws
3238,sql
3238,powerbi
3238,excel
3238,tableau
3239,sql
3239,tableau
3240,excel
3241,sql
3241,excel
3242,python
3242,tableau
3242,machine_learning
3243,python
3243,excel
3243,aws
3244,python
3244,sql
3244,powerbi
3244,excel
3244,tableau
3245,python
3245,sql
3245,powerbi
3245,excel
3245,tableau
3246,excel
3247,sql
3247,excel
3248,sql
3248,powerbi
3248,excel
3249,python
3249,sql
3249,powerbi
3249,tableau
3249,r
3249,machine_learning
3250,powerbi
3250,excel
3250,tableau
3250,machine_learning
3251,python
3251,sql
3251,machine_learning
3252,sql
3252,tableau
3252,machine_learning
3253,python
3253,sql
3253,machine_learning
3254,excel
3255,python
3255,sql
3255,powerbi
3255,excel
3255,tableau
3256,python
3256,sql
3256,powerbi
3256,excel
3256,tableau
3256,azure
3256,aws
3257,python
3257,sql
3257,powerbi
3257,excel
3257,tableau
3258,python
3258,sql
3258,tableau
3259,python
3259,sql
3259,powerbi
3259,excel
3260,python
3260,sql
3260,powerbi
3261,python
3261,sql
3261,powerbi
3261,tableau
3261,r
3261,machine_learning
3262,python
3262,powerbi
3262,tableau
3262,r
3263,powerbi
3263,excel
3263,tableau
3264,python
3264,sql
3264,aws
3265,python
3265,machine_learning
3266,python
3266,sql
3267,python
3267,sql
3267,powerbi
3267,excel
3267,tableau
3268,python
3268,sql
3268,powerbi
3268,excel
3268,tableau
3268,azure
3268,aws
3269,python
3269,sql
3269,powerbi
3269,excel
3269,tableau
3270,sql
3270,tableau
3271,python
3271,sql
3271,powerbi
3271,excel
3271,tableau
3272,sql
3273,python
3273,sql
3274,python
3274,sql
3274,powerbi
3274,excel
3274,tableau
3274,azure
3274,aws
3275,python
3275,powerbi
3275,tableau
3276,python
3276,machine_learning
3276,aws
3277,python
3278,python
3278,sql
3278,r
3279,powerbi
3279,azure
3280,python
3280,tableau
3281,powerbi
3281,excel
3281,tableau
3282,sql
3283,python
3283,tableau
3284,python
3284,sql
3284,excel
3284,tableau
3285,python
3285,sql
3285,excel
3286,excel
3287,sql
3287,excel
3288,sql
3288,powerbi
3288,excel
3289,sql
3289,powerbi
3290,python
3290,sql
3290,tableau
3290,machine_learning
3290,aws
3291,python
3291,sql
3291,tableau
3292,python
3292,sql
3292,powerbi
3292,excel
3292,tableau
3293,sql
3293,excel
3294,excel
3295,sql
3295,excel
3296,sql
3296,powerbi
3296,excel
3297,sql
3297,excel
3298,python
3298,sql
3298,tableau
3298,r
3298,machine_learning
3299,excel
3300,python
3300,sql
3300,excel
3300,tableau
3301,sql
3301,excel
3301,tableau
3301,machine_learning
3302,sql
3302,excel
3303,powerbi
3303,tableau
3304,python
3304,powerbi
3304,tableau
3304,r
3305,python
3305,sql
3305,machine_learning
3306,python
3306,sql
3307,python
3307,sql
3307,aws
3308,python
3308,sql
3309,sql
3309,powerbi
3309,tableau
3310,excel
3311,excel
3312,sql
3312,excel
3312,tableau
3313,python
3313,sql
3314,python
3314,sql
3314,powerbi
3314,tableau
3314,machine_learning
3315,sql
3315,powerbi
3315,tableau
3315,azure
3316,python
3316,powerbi
3316,excel
3317,sql
3317,excel
3317,tableau
3318,sql
3318,excel
3318,tableau
3319,powerbi
3319,tableau
3320,sql
3320,excel
3320,tableau
3321,sql
3321,excel
3322,sql
3323,sql
3323,excel
3324,python
3324,sql
3324,excel
3324,tableau
3325,sql
3326,machine_learning
3327,python
3327,sql
3328,powerbi
3329,python
3329,sql
3330,python
3330,sql
3330,powerbi
3330,excel
3330,tableau
3331,python
3331,sql
3331,powerbi
3331,tableau
3332,python
3332,sql
3332,powerbi
3332,excel
3333,sql
3333,powerbi
3333,excel
3333,tableau
3333,machine_learning
3334,sql
3334,powerbi
3334,excel
3334,tableau
3334,azure
3335,sql
3335,tableau
3336,python
3336,sql
3336,tableau
3336,machine_learning
3337,python
3337,sql
3338,sql
3338,tableau
3339,python
3339,sql
3340,sql
3340,powerbi
3340,excel
3341,sql
3342,tableau
3343,sql
3343,powerbi
3343,tableau
3343,aws
3344,excel
3345,python
3345,sql
3345,powerbi
3346,python
3346,sql
3346,powerbi
3346,excel
3347,sql
3347,excel
3348,python
3348,sql
3348,powerbi
3348,tableau
3349,excel
3350,sql
3350,excel
3350,tableau
3351,sql
3351,excel
3351,tableau
3352,sql
3352,excel
3353,excel
3354,sql
3355,sql
3356,python
3356,sql
3357,sql
3357,excel
3358,excel
3358,tableau
3359,tableau
3360,sql
3360,tableau
3361,sql
3361,powerbi
3361,excel
3361,tableau
3362,excel
3362,tableau
3363,sql
3363,tableau
3364,python
3364,aws
3365,excel
3366,python
3366,sql
3366,excel
3366,azure
3366,r
3367,sql
3367,excel
3367,tableau
3368,sql
3369,sql
3369,excel
3370,sql
3370,powerbi
3370,tableau
3371,powerbi
3371,tableau
3372,powerbi
3372,tableau
3373,sql
3373,excel
3373,tableau
3374,sql
3375,python
3375,sql
3375,powerbi
3375,tableau
3376,powerbi
3376,excel
3376,tableau
3377,excel
3377,tableau
3378,sql
3378,powerbi
3378,tableau
3379,python
3379,aws
3380,sql
3381,python
3381,sql
3381,powerbi
3381,excel
3381,tableau
3382,sql
3383,python
3383,sql
3383,machine_learning
3383,aws
3384,sql
3384,excel
3385,python
3385,sql
3385,excel
3385,tableau
3386,sql
3387,python
3387,sql
3387,machine_learning
3388,excel
3389,excel
3390,sql
3391,sql
3391,powerbi
3391,excel
3392,python
3392,sql
3393,sql
3393,excel
3394,sql
3394,excel
3394,tableau
3395,sql
3396,sql
3396,powerbi
3396,excel
3396,azure
3397,sql
3398,powerbi
3398,excel
3399,sql
3399,azure
3400,excel
3401,python
3401,sql
3401,powerbi
3401,excel
3401,tableau
3402,python
3402,sql
3402,powerbi
3402,excel
3402,tableau
3403,python
3403,sql
3403,powerbi
3403,excel
3404,powerbi
3404,excel
3404,tableau
3405,python
3405,sql
3405,excel
3405,tableau
3406,python
3406,sql
3406,excel
3407,sql
3408,sql
3408,powerbi
3409,python
3409,sql
3409,excel
3409,tableau
3410,sql
3410,excel
3411,python
3411,sql
3411,tableau
3412,python
3412,sql
3412,excel
3412,tableau
3413,sql
3413,powerbi
3413,tableau
3414,sql
3414,tableau
3415,sql
3415,excel
3416,python
3416,sql
3417,powerbi
3417,tableau
3418,powerbi
3418,excel
3418,tableau
3419,sql
3419,powerbi
3419,excel
3420,python
3420,powerbi
3420,excel
3420,tableau
3421,sql
3422,python
3422,sql
3422,tableau
3422,machine_learning
3423,sql
3424,sql
3425,python
3425,machine_learning
3426,powerbi
3426,excel
3427,sql
3427,excel
3428,sql
3428,excel
3428,tableau
3428,machine_learning
3429,python
3429,sql
3429,tableau
3430,powerbi
3431,sql
3431,excel
3431,tableau
3432,sql
3433,python
3433,sql
3433,excel
3434,python
3434,sql
3435,powerbi
3435,excel
3435,tableau
3436,sql
3436,powerbi
3436,excel
3437,sql
3437,tableau
3438,excel
3439,sql
3439,excel
3439,tableau
3440,python
3440,sql
3440,tableau
3441,python
3441,sql
3441,powerbi
3441,excel
3441,tableau
3442,python
3442,sql
3442,powerbi
3442,excel
3442,azure
3443,sql
3443,excel
3443,aws
3444,python
3444,sql
3444,machine_learning
3445,powerbi
3445,excel
3446,powerbi
3446,excel
3446,tableau
3446,r
3447,python
3447,sql
3447,r
3448,sql
3449,sql
3449,tableau
3450,sql
3451,python
3451,sql
3451,excel
3452,sql
3453,sql
3453,excel
3454,python
3454,sql
3454,machine_learning
3455,python
3455,sql
3455,excel
3455,tableau
3455,aws
3456,python
3456,sql
3456,excel
3456,tableau
3457,sql
3457,powerbi
3457,excel
3458,sql
3458,excel
3459,sql
3459,powerbi
3459,excel
3459,tableau
3460,sql
3460,powerbi
3460,excel
3461,sql
3461,powerbi
3461,excel
3461,tableau
3462,sql
3462,tableau
3463,python
3463,sql
3464,python
3464,sql
3464,excel
3465,sql
3465,aws
3466,sql
3466,powerbi
3466,excel
3467,python
3467,sql
3467,tableau
3467,machine_learning
3467,aws
3468,sql
3468,powerbi
3468,excel
3468,azure
3469,excel
3469,tableau
3470,excel
3471,python
3471,sql
3472,python
3472,sql
3472,r
3473,sql
3473,azure
3474,sql
3475,python
3475,sql
3475,powerbi
3475,tableau
3476,powerbi
3477,tableau
3478,sql
3478,excel
3479,python
3479,powerbi
3479,tableau
3479,r
3480,sql
3480,excel
3481,sql
3482,python
3482,sql
3482,excel
3482,tableau
3483,sql
3483,powerbi
3483,excel
3483,azure
3484,python
3484,sql
3484,powerbi
3484,excel
3484,tableau
3484,azure
3484,aws
3485,sql
3485,excel
3486,sql
3486,powerbi
3486,tableau
3487,python
3487,sql
3488,excel
3489,python
3489,sql
3489,powerbi
3489,excel
3489,tableau
3490,excel
3491,sql
3492,python
3492,sql
3492,powerbi
3492,excel
3493,excel
3494,python
3494,sql
3494,excel
3495,excel
3496,sql
3497,sql
3497,aws
3498,sql
3499,sql
3499,powerbi
3499,excel
3500,sql
3500,azure
3501,sql
3501,tableau
3502,sql
3503,sql
3503,excel
3504,sql
3505,sql
3506,sql
3507,sql
3507,powerbi
3508,python
3508,sql
3508,excel
3508,machine_learning
3508,aws
3509,python
3510,sql
3511,sql
3512,excel
3512,tableau
3513,sql
3513,powerbi
3513,excel
3514,python
3514,sql
3514,powerbi
3514,tableau
3514,machine_learning
3515,python
3515,sql
3515,powerbi
3515,tableau
3516,powerbi
3516,excel
3516,tableau
3517,python
3517,sql
3518,sql
3518,excel
3518,tableau
3519,sql
3519,powerbi
3519,excel
3520,python
3520,sql
3520,powerbi
3520,machine_learning
3521,powerbi
3521,tableau
3522,excel
3523,python
3523,sql
3523,powerbi
3523,tableau
3524,tableau
3525,sql
3525,powerbi
3525,azure
3526,sql
3526,aws
3527,sql
3527,powerbi
3528,r
3529,python
3529,r
3530,sql
3531,python
3531,sql
3531,tableau
3532,sql
3532,azure
3533,sql
3533,excel
3533,tableau
3533,machine_learning
3534,sql
3534,powerbi
3534,excel
3534,tableau
3535,python
3535,sql
3535,powerbi
3535,excel
3535,tableau
3536,sql
3537,python
3537,sql
3537,aws
3538,sql
3538,powerbi
3538,excel
3538,azure
3539,python
3539,excel
3540,sql
3540,powerbi
3540,excel
3541,sql
3542,sql
3542,excel
3542,tableau
3542,machine_learning
3543,sql
3543,tableau
3543,azure
3544,sql
3544,excel
3544,aws
3545,python
3545,sql
3546,python
3546,sql
3546,powerbi
3546,excel
3546,tableau
3547,python
3547,sql
3547,powerbi
3547,excel
3548,sql
3548,powerbi
3548,excel
3549,excel
3549,tableau
3550,excel
3551,python
3551,sql
3552,python
3553,sql
3554,powerbi
3554,excel
3555,python
3555,sql
3556,sql
3556,tableau
3557,excel
3558,python
3558,sql
3558,powerbi
3558,excel
3558,machine_learning
3559,python
3559,sql
3559,powerbi
3559,excel
3559,machine_learning
3560,python
3560,sql
3560,excel
3561,excel
3562,sql
3562,powerbi
3562,excel
3562,azure
3563,sql
3563,powerbi
3563,excel
3564,python
3564,sql
3564,aws
3565,sql
3566,python
3566,sql
3566,excel
3567,python
3567,sql
3567,aws
3568,python
3568,sql
3568,excel
3568,tableau
3569,powerbi
3569,excel
3569,tableau
3569,r
3570,python
3570,sql
3570,powerbi
3570,excel
3570,r
3571,powerbi
3571,excel
3572,excel
3573,sql
3574,sql
3574,powerbi
3574,excel
3574,tableau
3574,azure
3575,excel
3576,powerbi
3577,sql
3577,excel
3578,python
3578,sql
3578,excel
3578,tableau
3579,excel
3580,sql
3580,excel
3580,tableau
3581,python
3581,sql
3581,excel
3581,machine_learning
3582,powerbi
3582,excel
3583,sql
3584,powerbi
3584,excel
3585,sql
3585,powerbi
3585,tableau
3586,python
3586,sql
3586,excel
3586,tableau
3587,powerbi
3588,powerbi
3588,excel
3589,powerbi
3589,tableau
3590,excel
3591,python
3591,r
3591,machine_learning
3592,python
3592,sql
3592,powerbi
3593,excel
3594,sql
3594,excel
3595,python
3595,sql
3595,powerbi
3595,tableau
3596,sql
3597,powerbi
3597,excel
3598,tableau
3599,python
3599,sql
3599,tableau
3599,aws
3600,sql
3600,powerbi
3600,excel
3600,tableau
3600,azure
3601,powerbi
3602,sql
3602,excel
3602,tableau
3602,machine_learning
3603,python
3604,sql
3605,excel
3606,powerbi
3606,tableau
3607,sql
3607,powerbi
3607,excel
3607,tableau
3608,powerbi
3608,azure
3609,sql
3609,excel
3609,tableau
3610,python
3610,excel
3611,sql
3611,tableau
3612,excel
3613,excel
3614,sql
3614,excel
3615,python
3615,sql
3615,excel
3615,machine_learning
3616,sql
3616,tableau
3617,sql
3618,sql
3619,sql
3619,excel
3620,python
3620,sql
3620,aws
3621,excel
3621,machine_learning
3622,excel
3623,sql
3623,powerbi
3623,tableau
3624,sql
3624,powerbi
3624,excel
3625,sql
3626,excel
3627,python
3627,sql
3627,powerbi
3627,excel
3628,sql
3628,tableau
3629,excel
3630,sql
3630,powerbi
3630,excel
3630,tableau
3631,r
3632,powerbi
3633,excel
3634,python
3634,sql
3635,excel
3636,tableau
3637,python
3637,sql
3637,powerbi
3637,azure
3638,excel
3639,excel
3640,python
3640,sql
3640,tableau
3640,machine_learning
3641,machine_learning
3642,sql
3643,excel
3644,excel
3645,excel
3645,aws
